Shrrameya - The Laborious,mythological,Tarun Khanna,D'Silva,425000
Kaho Na Kaho,love_story,Tarun Khanna,Sanjay Niranjan,550000
Mission 11 July,drama,Tarun Khanna,Vinod R. Thakur,175000
Murder In Mumbai,thriller,Tejasvita Kapoor,Deep Saraswat,1250000
De De Ek Chumma De,adult,Tejaswini Sarkar,Milind Swamy,325000
Yeh Faasley,drama,Tena Desae,Yogesh Mittal,3500000
Identity Card,drama,Tia Bajpai,Rahat Kazmi,825000
A Flying Jatt,masala,Tiger Shroff,Remo D'Souza,493368750
Heropanti,action,Tiger Shroff,Sabbir Khan,726075000
Baaghi,action,Tiger Shroff,Sabbir Khan,1269662500
Munna Micheal,action,Tiger Shroff,Sabbir Khan,515300000
Karoongi Tujhe Khallaas,action,Tina,J.J. Reddy,12000
Ab Tumhari Bari,horror,Tina Gujjar,Mohan Bhakri,1775000
Ocean Of An Old Man,drama,Tom Alter,Rajesh Shera,145000
Hansa,drama,Trimala Adhikari,Manav Kaul,270000
Matrubhoomi,drama,Tulip Joshi,Manish Jha,2675000
Showbiz,drama,Tushar Jalota,Raju Khan,5000000
Aggar,thriller,Tusshar Kapoor,Anant Mahadevan,12700000
Shor In The City,drama,Tusshar Kapoor,Krishna D.K,59200000
Kya Love Story Hai,rom__com,Tusshar Kapoor,Lovely Singh,48750000
Mastizaade,comedy,Tusshar Kapoor,Milap Zaveri,255960000
Dhol,comedy,Tusshar Kapoor,Priyadarshan,232775000
Love U...Mr. Kalakaar!,love_story,Tusshar Kapoor,S. Manasvi,24500000
C Kkompany,comedy,Tusshar Kapoor,Sachin Yardi,48300000
Kyaa Super Kool Hain Hum,comedy,Tusshar Kapoor,Sachin Yardi,607725000
Hum Tum Shabana,comedy,Tusshar Kapoor,Sagar Ballary,19200000
Chaar Din Ki Chandni,comedy,Tusshar Kapoor,Samir Karnik,66200000
Kyaa Kool Hai Hum,comedy,Tusshar Kapoor,Sangeeth Sivan,228500000
Bajatey Raho,comedy,Tusshar Kapoor,Shashant Shah,84300000
Kyaa Kool Hain Hum 3,comedy,Tusshar Kapoor,Umesh Ghadge,331425000
Neal N Nikki,rom__com,Uday Chopra,Arjun Sablok,107950000
Diary Of A Butterfly,drama,Udita Goswami,Vinod Mukhi,3600000
Ek Cheez Milegi Wonderful,drama,Ujwal Chopra,Deepesh Shah,500000
Baap Jaroor Banunga,comedy,Umed Khandelwal,Jyotiish,32500
Naari Ek Khilona,drama,Upasna Singh,Shams Durrani,875000
Lollypop,adult,Urmila,Babu,775000
Banaras - A Mystic Love Story,love_story,Urmila Matondkar,Pankaj Parashar,14295000
Naina,horror,Urmila Matondkar,Shripal Morakhia,69400000
Katto,drama,Uttar Kumar,Dinesh Chaudhary,165000
Dear Vs Bear,thriller,Uttar Kumar,Sanjeev Vedwan,950000
Tere Pyaarr Mein Paapad,comedy,Uunnat Duutt,Uunnat Duutt,75000
Guardians Who Loved Us,love_story,V.P. Singh,Sachin Yadav,475000
Jai Narmada Maiya,mythological,Vaishali Rawat,Sanjeev Lakhan Patel,120000
Main Tera Hero,comedy,Varun Dhawan,David Dhawan,784522500
Judwaa 2,masala,Varun Dhawan,David Dhawan,2066477500
Student Of The Year,rom__com,Varun Dhawan,Karan Johar,966690000
ABCD 2,drama,Varun Dhawan,Remo D'Souza,1583195000
Humpty Sharma Ki Dulhania,rom__com,Varun Dhawan,Shashank Khaitan,1107600000
Badrinath Ki Dulhania,love_story,Varun Dhawan,Shashank Khaitan,1948152500
Badlapur,thriller,Varun Dhawan,Sriram Raghavan,789020000
Eik Dasttak,drama,Vasundhara Das,Shekhar S. Jha,375000
Hostel,drama,Vatsal Sheth,Manish Gupta,1700000
Mumbai 125 KM,horror,Veena Malik,Hemant Madhukar,24500000
Real Life Of Supermodel,suspense,Veena Malik,Navin Batra,8100000
Zindagi 50-50,drama,Veena Malik,Rajiv S. Ruia,8600000
Yaaraa,adult,Veer,Hamid Ali,425000
Aamras,drama,Vega Tamotia,Rupali Guha,650000
Zubaan,drama,Vicky Kaushal,Mozez Singh,5200000
Bow Barracks Forever,drama,Victor Banerjee,Anjan Dutt,3750000
Ho Sakta Hai!,drama,Victor Banerjee,Wilson Louis,800000
The Dirty Picture,drama,Vidya Balan,Milan Luthria,1169997500
No One Killed Jessica,thriller,Vidya Balan,Raj Kumar Gupta,457235000
Bobby Jasoos,comedy,Vidya Balan,Samar Shaikh,202457500
Begum Jaan,drama,Vidya Balan,Srijit Mukherji,306190000
Kahaani,thriller,Vidya Balan,Sujoy Ghosh,917100000
Kahaani 2,thriller,Vidya Balan,Sujoy Ghosh,559400000
Tumhari Sulu,drama,Vidya Balan,Suresh Triveni,513900000
Commando 2,action,Vidyut Jammwal,Deven Bhojani,300300000
Commando,action,Vidyut Jammwal,Dilip Ghosh,269800000
Pyar Hawas Aur Dhokha,adult,Vijay Bhaskar,M. Irfan,625000
Mission Tigers,drama,Vijay Raaz,Dipu Karunakaran,250000
Journey Bombay To Goa,comedy,Vijay Raaz,Raj Pendurkar,35100000
Kya Dilli Kya Lahore,drama,Vijay Raaz,Vijay Raaz,8900000
Don Ke Baad Kaun?,action,Vijay Saxena,Vijay Saxena,625000
David,drama,Vikram,Bejoy Nambiar,52100000
Model - The Beauty,drama,Vikram Aditya,Akash Dixit,5300000
Mahiya - Call Of Love...,suspense,Vikram Aditya,Rajkumar R. Pandey,725000
Hope & A Little Sugar,drama,Vikram Chatwal,Tanuja Chandra,1875000
Old Iss Gold,comedy,Vikram Kumar,Neeraj Sahai,1675000
Trump Card,action,Vikram Singh,Arshad Khan,725000
Mumbai Godfather,action,Vikram Singh,Deepak Balraj Vij,2200000
Royal Utsav,action,Vikram Singh,Ravi K. Patwa,1800000
Challo Driver,comedy,Vikrant Mahajan,Vikrant Mahajan,1275000
Kool Nahi Hot Hain Hum,comedy,Vinay Anand,M. Irfan,425000
Pehla Aashiq Pehla Qatil,adult,Vinay Arora,Vinay Arora,175000
Kaagaz Ke Fools,comedy,Vinay Pathak,Anil Chaudhary,4800000
Tere Mere Phere,comedy,Vinay Pathak,Deepa Sahi,7000000
Straight,comedy,Vinay Pathak,Parvati Balagopalan,14800000
Bheja Fry,comedy,Vinay Pathak,Sagar Ballary,125800000
Bheja Fry 2,comedy,Vinay Pathak,Sagar Ballary,124900000
Pappu Can't Dance Saala,rom__com,Vinay Pathak,Saurabh Shukla,6000000
Dasvidaniya,comedy,Vinay Pathak,Shashant Shah,19700000
Chalo Dilli,comedy,Vinay Pathak,Shashant Shah,145132500
Utt Pataang,comedy,Vinay Pathak,Srikanth Velagaleti,5500000
Speedy Singhs,drama,Vinay Virmani,Robert Lieberman,34400000
Broken Horses,thriller,Vincent D'Onofrio,Vidhu Vinod Chopra,10130000
Queens! Destiny Of Dance,drama,Vineeth,David Atkins,800000
Filmi Duniya,drama,Vinit Bhardwaj,Narendra Kumar Sharma,425000
Koyelaanchal,action,Vinod Khanna,Ashu Trikha,22900000
Fast Forward,drama,Vinod Khanna,Zaigham Ali Sayed,525000
Gopa - The Freedom Fighter,drama,Vinod Painter,Vinod Painter,400000
Gafla,drama,Vinod Sherawat,Sameer Hanchate,1600000
Tum Hi To Ho,thriller,Vippino,Sanjay Goel,550000
Amit Sahni Ki List,rom__com,Vir Das,Ajay Bhuyan,7600000
Gollu Aur Pappu,comedy,Vir Das,Kabir Sadanand,65000
Mumbai Salsa,drama,Vir Das,Manoj Tyagi,7900000
Sooper Se Ooper,comedy,Vir Das,Shekhar Ghosh,1200000
Bacche Mann Ke Sacche,drama,Vishaw Kashyap,Jayesh Gupta,235000
Shootout At Lokhandwala,action,Vivek Oberoi,Apoorva Lakhia,460430000
Mission Istaanbul,thriller,Vivek Oberoi,Apoorva Lakhia,93425000
Pyare Mohan,comedy,Vivek Oberoi,Indra Kumar,186100000
Prince,thriller,Vivek Oberoi,Kookie V. Gulati,289425000
Rakht Charitra,action,Vivek Oberoi,Ram Gopal Verma,112700000
Naksha,action,Vivek Oberoi,Sachin Bajaj,99250000
Kismet Love Paisa Dilli,rom__com,Vivek Oberoi,Sanjay Khanduri,32700000
Kisna,love_story,Vivek Oberoi,Subhash Ghai,162950000
Home Delivery,rom__com,Vivek Oberoi,Sujoy Ghosh,26450000
Jayantabhai Ki Love Story,rom__com,Vivek Oberoi,Vinnil Markan,39225000
Impatient Vivek,rom__com,Vivek Sudarshan,Rahat Kazmi,1675000
Cocktail - The Deadly Combination,drama,Waqar Khan,Maninder Bhandari,650000
Ishq Na Karna,drama,Waqar Khan,Naeem Khan,500000
Ussey Kya Ho Jayega?,drama,Yash Gera,Amit Ojha,50000
Lagan - The Dedication,drama,Yatin Karyekar,Mahesh Kenge,7250
Jugatiya,drama,Yogendra Chouhan,Ravi Ved Chouhan,115000
Pyaar Kaa Funda,love_story,Yugboah Garewal,Monazir Hasain,70000
Ab To Sambhal,drama,Yugraj Jain,Sanjeev Nanda,300000
Memsahab,drama,Yukta Mookhey,Arshad Siddiqui,1875000
Secret Superstar,drama,Zaira Wasim,Advait Chandan,1225350000
Satrangee Parachute,drama,Zakir Hussain,Vineet Khetrapal,1225000
Aksar 2,thriller,Zarine Khan,Anant Mahadevan,63600000
Hate Story 3,thriller,Zarine Khan,Vishal Pandya,622125000
Sharafat Gayi Tel Lene,comedy,Zayed Khan,Gurmmeet Singh,5700000
Love Breakups Zindagi,love_story,Zayed Khan,Sahil Sangha,20600000
Rocky,drama,Zayed Khan,Suresh Krishna,30400000
Speed,thriller,Zayed Khan,Vikram Bhatt,15800000
Fight Club,action,Zayed Khan,Vikram Chopra,88862500
Strings Of Paasion,drama,Zeenat Aman,Sanghamitra Chaudhuri,70000
Dunno Y Na Jaane Kyun,drama,Zeenat Aman,Sanjay Sharma,850000
Taj Mahal - An Eternal Love Story,drama,Zulfi Sayed,Akbar Khan,31065000
Mr. Hot Mr. Kool,comedy,Zulfi Sayed,Partho Ghosh,1300000
